Data file for DataLogger.,,,
8/21/2025 03:15,1360.517,30.197,50.352
8/21/2025 03:30,1358.242,30.143,50.352
8/21/2025 03:45,1357.25,30.15,50.356
8/21/2025 04:00,1358.067,30.15,50.372
8/21/2025 04:15,1356.025,30.12,50.352
8/21/2025 04:30,1353.867,30.103,50.352
8/21/2025 04:45,1353.983,30.08,50.34
8/21/2025 05:00,1353.983,30.057,49.972
8/21/2025 05:15,1353.05,30.04,50.308
8/21/2025 05:30,1351.592,30.033,50.32
8/21/2025 05:45,1351.183,30.01,50.276
8/21/2025 06:00,1351.708,29.977,50.352
8/21/2025 06:15,1351.417,29.953,50.316
8/21/2025 06:30,1350.483,29.953,50.3
8/21/2025 06:45,1348.442,29.963,50.32
8/21/2025 07:00,1348.85,29.963,50.368
8/21/2025 07:15,1350.367,29.963,50.352
8/21/2025 07:30,1347.742,29.953,50.404
8/21/2025 07:45,1349.55,29.947,50.388
8/21/2025 08:00,1349.142,29.93,50.404
8/21/2025 08:15,1348.558,29.963,50.356
8/21/2025 08:30,1348.733,29.97,50.364
8/21/2025 08:45,1348.558,29.977,50.3
8/21/2025 09:00,1349.55,30.047,50.392
8/21/2025 09:15,1348.967,30.047,50.4
8/21/2025 09:30,1347.625,30.133,50.416
8/21/2025 09:45,1348.85,30.157,50.392
8/21/2025 10:00,1349.375,30.213,50.4
8/21/2025 10:15,1348.558,30.243,49.952
8/21/2025 10:30,1347.508,30.313,50.004
8/21/2025 10:45,1347.742,30.37,50.068
8/21/2025 11:00,1347.625,30.493,50.184
8/21/2025 11:15,1346.808,30.51,50.196
8/21/2025 11:30,1346.808,30.633,50.416
8/21/2025 11:45,1346.283,30.65,50.44
8/21/2025 12:00,1346.4,30.643,50.4
8/21/2025 12:15,1345.875,30.713,50.472
8/21/2025 12:30,1345.875,30.83,50.136
8/21/2025 12:45,1345.992,30.807,50.14
8/21/2025 13:00,1345.175,30.9,50.16
8/21/2025 13:15,1344.475,30.87,50.16
8/21/2025 13:30,1346.517,30.853,50.164
8/21/2025 13:45,1346.108,30.917,50.188
8/21/2025 14:00,1345.292,30.917,50.184
8/21/2025 14:15,1347.217,30.837,50.084
8/21/2025 14:30,1348.733,30.797,50.064
8/21/2025 14:45,1348.967,30.783,50.084
8/21/2025 15:00,1349.258,30.76,50.004
8/21/2025 15:15,1351.008,30.72,50.44
8/21/2025 15:30,1351.708,30.743,50.508
8/21/2025 15:45,1351.3,30.72,50.484
8/21/2025 16:00,1354.567,30.627,50.392
8/21/2025 16:15,1356.025,30.65,50.412
8/21/2025 16:30,1355.5,30.657,50.416
8/21/2025 16:45,1357.25,30.643,50.364
8/21/2025 17:00,1359.583,30.68,50.4
8/21/2025 17:15,1359.583,30.65,50.368
8/21/2025 17:30,1357.833,30.643,50.368
8/21/2025 17:45,1361.508,30.62,50.316
8/21/2025 18:00,1364.483,30.633,50.316
8/21/2025 18:15,1363.783,30.627,50.244
8/21/2025 18:30,1363.375,30.61,50.296
8/21/2025 18:45,1366.642,30.593,50.248
8/21/2025 19:00,1367.458,30.587,50.216
8/21/2025 19:15,1365.825,30.563,50.38
8/21/2025 19:30,1367.75,30.557,50.164
8/21/2025 19:45,1371.833,30.523,50.188
8/21/2025 20:00,1369.908,30.517,50.16
8/21/2025 20:15,1368.275,30.523,50.152
8/21/2025 20:30,1372.242,30.51,50.128
8/21/2025 20:45,1372.242,30.51,50.12
8/21/2025 21:00,1370.025,30.517,50.128
8/21/2025 21:15,1373.7,30.51,50.124
8/21/2025 21:30,1373.992,30.493,50.096
8/21/2025 21:45,1372.65,30.493,50.116
8/21/2025 22:00,1374.808,30.487,50.104
8/21/2025 22:15,1374.925,30.493,50.108
8/21/2025 22:30,1375.1,30.487,50.108
8/21/2025 22:45,1373.7,30.517,50.18
8/21/2025 23:00,1374.808,30.523,50.164
8/21/2025 23:15,1375.508,30.51,50.124
8/21/2025 23:30,1373.058,30.5,50.124
8/21/2025 23:45,1372.358,30.5,50.084
8/22/2025 00:00,1373.467,30.5,48.916
8/22/2025 00:15,1372.242,30.523,50.128
8/22/2025 00:30,1369.092,30.5,50.172
8/22/2025 00:45,1371.133,30.487,50.16
8/22/2025 01:00,1370.842,30.51,50.204
8/22/2025 01:15,1368.567,30.47,50.196
8/22/2025 01:30,1367.983,30.447,50.14
8/22/2025 01:45,1368.683,30.43,49.264
8/22/2025 02:00,1367.167,30.407,48.96
8/22/2025 02:15,1364.6,30.417,48.788
8/22/2025 02:30,1364.367,30.393,49.12
8/22/2025 02:45,1364.483,30.4,49.104
8/22/2025 03:00,1363.258,30.393,48.976
8/22/2025 03:15,1361.917,30.377,48.84
8/22/2025 03:30,1361.917,30.36,49.184
8/22/2025 03:45,1361.625,30.337,49.748
8/22/2025 04:00,1360.4,30.307,49.52
8/22/2025 04:15,1360.108,30.283,50.08
8/22/2025 04:30,1359.583,30.273,50.04
8/22/2025 04:45,1358.358,30.25,50.1
8/22/2025 05:00,1357.133,30.227,50.528
8/22/2025 05:15,1357.425,30.22,50.496
8/22/2025 05:30,1356.608,30.19,50.504
8/22/2025 05:45,1355.792,30.167,50.488
8/22/2025 06:00,1356.317,30.15,50.528
8/22/2025 06:15,1355.617,30.133,50.504
8/22/2025 06:30,1355.617,30.12,50.508
8/22/2025 06:45,1356.2,30.11,50.348
8/22/2025 07:00,1355.208,30.103,50.488
8/22/2025 07:15,1354.158,30.087,50.396
8/22/2025 07:30,1354.567,30.093,50.476
8/22/2025 07:45,1354.158,30.087,50.524
8/22/2025 08:00,1354.8,30.087,50.396
8/22/2025 08:15,1356.2,30.12,50.336
8/22/2025 08:30,1354.8,30.15,50.284
8/22/2025 08:45,1354.158,30.18,50.212
8/22/2025 09:00,1355.617,30.283,50.072
8/22/2025 09:15,1355.5,30.32,49.996
8/22/2025 09:30,1354.683,30.43,49.944
8/22/2025 09:45,1353.983,30.523,50.144
8/22/2025 10:00,1355.208,30.523,50.144
8/22/2025 10:15,1354.683,30.62,50.152
8/22/2025 10:30,1353.983,30.713,50.432
8/22/2025 10:45,1354.275,30.767,50.016
8/22/2025 11:00,1354.275,30.807,50.068
8/22/2025 11:15,1353.167,30.87,49.524
8/22/2025 11:30,1351.708,30.893,49.96
8/22/2025 11:45,1353.867,30.97,50.048
8/22/2025 12:00,1353.05,30.97,49.96
8/22/2025 12:15,1352.233,31,50.076
8/22/2025 12:30,1352.525,31.057,50.14
8/22/2025 12:45,1351.825,31.157,50.036
8/22/2025 13:00,1352.117,31.157,50.156
8/22/2025 13:15,1352.642,31.213,50.484
8/22/2025 13:30,1352,31.267,50.324
8/22/2025 13:45,1351.825,31.337,49.84
8/22/2025 14:00,1352,31.337,49.924
8/22/2025 14:15,1352.35,31.383,50.216
8/22/2025 14:30,1352.525,31.43,50.024
8/22/2025 14:45,1353.05,31.43,49.984
8/22/2025 15:00,1353.167,31.43,50.188
8/22/2025 15:15,1354.275,31.423,50.22
8/22/2025 15:30,1354.275,31.477,50.324
8/22/2025 15:45,1354.275,31.487,50.26
8/22/2025 16:00,1356.2,31.533,50.436
8/22/2025 16:15,1356.317,31.47,50.264
8/22/2025 16:30,1356.433,31.493,50.252
8/22/2025 16:45,1358.65,31.47,50.072
8/22/2025 17:00,1359.583,31.423,50.12
8/22/2025 17:15,1359.875,31.4,50.132
8/22/2025 17:30,1361.333,31.383,50.276
8/22/2025 17:45,1361.333,31.4,50.28
8/22/2025 18:00,1361.625,31.36,50.3
8/22/2025 18:15,1362.85,31.337,50.12
8/22/2025 18:30,1362.967,31.33,50.184
8/22/2025 18:45,1363.667,31.307,50.1
8/22/2025 19:00,1364.483,31.273,50.764
8/22/2025 19:15,1365.183,31.273,50.728
8/22/2025 19:30,1365.183,31.273,50.7
8/22/2025 19:45,1365.008,31.273,50.704
8/22/2025 20:00,1366.525,31.26,50.688
8/22/2025 20:15,1367.983,31.243,50.672
8/22/2025 20:30,1368.392,31.19,50.648
8/22/2025 20:45,1368.392,31.143,50.628
8/22/2025 21:00,1370.433,31.047,50.544
8/22/2025 21:15,1370.725,31.01,50.468
8/22/2025 21:30,1370.025,30.993,50.384
8/22/2025 21:45,1371.833,30.977,50.392
8/22/2025 22:00,1372.475,30.993,50.292
8/22/2025 22:15,1371.425,30.993,50.204
8/22/2025 22:30,1372.65,31,50.304
8/22/2025 22:45,1373.467,31,50.308
8/22/2025 23:00,1372.883,31.017,50.472
8/22/2025 23:15,1372.358,31,50.472
8/22/2025 23:30,1371.25,31.01,50.456
8/22/2025 23:45,1371.542,31.023,50.472
8/23/2025 00:00,1371.017,31.023,50.5
8/23/2025 00:15,1371.133,31.04,50.476
8/23/2025 00:30,1371.658,31.033,50.464
8/23/2025 00:45,1370.433,31.04,50.46
8/23/2025 01:00,1367.75,31.033,50.436
8/23/2025 01:15,1368.8,31.023,50.476
8/23/2025 01:30,1368.567,31.023,50.464
8/23/2025 01:45,1366.233,31.023,50.44
8/23/2025 02:00,1367.05,31.017,50.468
8/23/2025 02:15,1365.417,30.97,50.436
8/23/2025 02:30,1364.075,30.977,50.432
8/23/2025 02:45,1363.958,30.963,50.42
8/23/2025 03:00,1363.142,30.947,50.376
8/23/2025 03:15,1361.917,30.907,50.324
8/23/2025 03:30,1361.333,30.87,50.312
8/23/2025 03:45,1360.692,30.853,50.096
8/23/2025 04:00,1360.283,30.86,50.128
8/23/2025 04:15,1359.992,30.837,49.948
8/23/2025 04:30,1358.65,30.82,50.068
8/23/2025 04:45,1359.992,30.767,50.068
8/23/2025 05:00,1359.058,30.75,50.476
8/23/2025 05:15,1356.2,30.737,50.448
8/23/2025 05:30,1357.833,30.703,50.42
8/23/2025 05:45,1358.358,30.743,50.44
8/23/2025 06:00,1356.025,30.713,49.492
8/23/2025 06:15,1356.317,30.727,50.36
8/23/2025 06:30,1357.658,30.713,50.584
8/23/2025 06:45,1354.8,30.727,50.608
8/23/2025 07:00,1355.908,30.737,50.6
8/23/2025 07:15,1357.833,30.713,50.6
8/23/2025 07:30,1355.208,30.69,50.568
8/23/2025 07:45,1354.158,30.703,50.58
8/23/2025 08:00,1355.617,30.713,50.596
8/23/2025 08:15,1354.8,30.737,50.592
8/23/2025 08:30,1354.567,30.773,50.164
8/23/2025 08:45,1355.092,30.76,50.112
8/23/2025 09:00,1355.617,30.9,50.256
8/23/2025 09:15,1356.317,30.953,50.308
8/23/2025 09:30,1355.617,30.93,50.232
8/23/2025 09:45,1355.5,30.963,50.22
8/23/2025 10:00,1355.908,31.033,50.288
8/23/2025 10:15,1355.617,31.087,50.352
8/23/2025 10:30,1355.383,31.12,50.34
8/23/2025 10:45,1355.5,31.173,50.428
8/23/2025 11:00,1354.392,31.22,50.48
8/23/2025 11:15,1353.983,31.197,50.476
8/23/2025 11:30,1353.575,31.227,50.604
8/23/2025 11:45,1354.567,31.227,50.508
8/23/2025 12:00,1354.975,31.297,50.132
8/23/2025 12:15,1352.933,31.313,50.12
8/23/2025 12:30,1353.983,31.36,50.228
8/23/2025 12:45,1354.158,31.37,50.172
8/23/2025 13:00,1351.825,31.44,50.24
8/23/2025 13:15,1352.35,31.407,50.256
8/23/2025 13:30,1353.05,31.337,50.2
8/23/2025 13:45,1353.167,31.37,50.26
8/23/2025 14:00,1351.708,31.4,50.292
8/23/2025 14:15,1352.35,31.44,50.304
8/23/2025 14:30,1352.233,31.393,50.232
8/23/2025 14:45,1351.825,31.447,50.356
8/23/2025 15:00,1351.825,31.447,50.336
8/23/2025 15:15,1353.458,31.463,50.34
8/23/2025 15:30,1352.642,31.477,50.392
8/23/2025 15:45,1352.117,31.423,50.34
8/23/2025 16:00,1353.458,31.463,50.404
8/23/2025 16:15,1353.867,31.447,50.384
8/23/2025 16:30,1354.975,31.417,50.352
8/23/2025 16:45,1355.5,31.4,50.336
8/23/2025 17:00,1357.425,31.353,50.308
8/23/2025 17:15,1358.242,31.393,50.344
8/23/2025 17:30,1357.833,31.343,50.264
8/23/2025 17:45,1359.292,31.337,50.28
8/23/2025 18:00,1361.217,31.313,50.248
8/23/2025 18:15,1361.217,31.297,50.228
8/23/2025 18:30,1361.1,31.297,50.244
8/23/2025 18:45,1363.55,31.297,50.236
8/23/2025 19:00,1363.958,31.283,50.172
8/23/2025 19:15,1363.958,31.26,50.576
8/23/2025 19:30,1363.55,31.243,50.58
8/23/2025 19:45,1365.708,31.243,50.572
8/23/2025 20:00,1365.3,31.243,50.544
8/23/2025 20:15,1366.642,31.237,50.508
8/23/2025 20:30,1366.758,31.237,50.508
8/23/2025 20:45,1367.458,31.237,50.46
8/23/2025 21:00,1366.642,31.237,50.452
8/23/2025 21:15,1367.983,31.22,50.484
8/23/2025 21:30,1367.983,31.213,50.472
8/23/2025 21:45,1368.158,31.213,50.54
8/23/2025 22:00,1367.867,31.213,50.548
8/23/2025 22:15,1369.617,31.213,50.548
8/23/2025 22:30,1368.975,31.19,50.544
8/23/2025 22:45,1368.275,31.18,50.596
8/23/2025 23:00,1368.683,31.18,50.52
8/23/2025 23:15,1368.683,31.197,50.544
8/23/2025 23:30,1366.933,31.19,50.544
8/23/2025 23:45,1368.158,31.18,50.508
8/24/2025 00:00,1368.392,31.18,50.544
8/24/2025 00:15,1366.35,31.15,50.532
8/24/2025 00:30,1366.35,31.15,50.544
8/24/2025 00:45,1368.275,31.127,50.472
8/24/2025 01:00,1367.05,31.12,50.508
8/24/2025 01:15,1365.708,31.12,50.504
8/24/2025 01:30,1366.642,31.103,50.492
8/24/2025 01:45,1364.892,31.08,50.432
8/24/2025 02:00,1364.075,31.057,50.472
8/24/2025 02:15,1364.192,31.07,50.46
8/24/2025 02:30,1363.375,31.04,50.46
8/24/2025 02:45,1362.733,31.01,50.432
8/24/2025 03:00,1362.033,31.017,50.412
8/24/2025 03:15,1359.467,31,50.476
8/24/2025 03:30,1359.583,30.993,50.424
8/24/2025 03:45,1359.467,30.977,50.404
8/24/2025 04:00,1358.067,30.963,50.4
8/24/2025 04:15,1356.2,30.963,50.392
8/24/2025 04:30,1358.242,30.953,50.576
8/24/2025 04:45,1356.725,30.93,50.34
8/24/2025 05:00,1356.317,30.907,50.308
8/24/2025 05:15,1357.017,30.907,50.284
8/24/2025 05:30,1356.608,30.877,50.26
8/24/2025 05:45,1356.2,30.86,50.212
8/24/2025 06:00,1355.908,30.87,50.144
8/24/2025 06:15,1355.617,30.843,50.244
8/24/2025 06:30,1354.975,30.83,50.22
8/24/2025 06:45,1354.392,30.843,50.252
8/24/2025 07:00,1354.975,30.837,50.224
8/24/2025 07:15,1354.975,30.82,50.228
8/24/2025 07:30,1354.275,30.837,50.236
8/24/2025 07:45,1354.158,30.82,50.216
8/24/2025 08:00,1355.5,30.83,50.272
8/24/2025 08:15,1354.275,30.83,50.292
8/24/2025 08:30,1355.792,30.9,50.324
8/24/2025 08:45,1355.792,30.9,50.292
8/24/2025 09:00,1354.392,30.993,50.4
8/24/2025 09:15,1355.208,31.07,50.376
8/24/2025 09:30,1356.317,31.093,50.4
8/24/2025 09:45,1356.2,31.11,50.428
8/24/2025 10:00,1356.433,31.18,50.5
8/24/2025 10:15,1355.908,31.237,50.524
8/24/2025 10:30,1356.433,31.237,50.54
8/24/2025 10:45,1355.617,31.283,50.156
8/24/2025 11:00,1356.842,31.307,50.208
8/24/2025 11:15,1356.317,31.377,50.332
8/24/2025 11:30,1356.025,31.463,50.372
8/24/2025 11:45,1356.317,31.447,50.384
8/24/2025 12:00,1355.617,31.533,50.472
8/24/2025 12:15,1355.208,31.487,50.424
8/24/2025 12:30,1354.275,31.58,50.432
8/24/2025 12:45,1355.208,31.593,50.504
8/24/2025 13:00,1355.617,31.57,50.476
8/24/2025 13:15,1354.158,31.57,50.412
8/24/2025 13:30,1355.383,31.523,50.38
8/24/2025 13:45,1356.2,31.523,50.388
8/24/2025 14:00,1354.392,31.547,50.444
8/24/2025 14:15,1354.392,31.61,50.52
8/24/2025 14:30,1357.017,31.587,50.464
8/24/2025 14:45,1354.392,31.593,50.504
8/24/2025 15:00,1355.208,31.68,50.512
8/24/2025 15:15,1355.908,31.587,50.44
8/24/2025 15:30,1357.017,31.557,50.48
8/24/2025 15:45,1355.617,31.493,50.388
8/24/2025 16:00,1355.908,31.43,50.344
8/24/2025 16:15,1355.208,31.383,50.312
8/24/2025 16:30,1355.383,31.353,50.244
8/24/2025 16:45,1357.542,31.337,50.24
8/24/2025 17:00,1358.358,31.32,50.236
8/24/2025 17:15,1357.833,31.313,50.2
8/24/2025 17:30,1358.65,31.297,50.212
8/24/2025 17:45,1362.15,31.29,50.2
8/24/2025 18:00,1362.033,31.297,50.16
8/24/2025 18:15,1362.967,31.29,50.12
8/24/2025 18:30,1365.008,31.283,50.112
8/24/2025 18:45,1364.192,31.273,50.576
8/24/2025 19:00,1364.775,31.26,50.556
8/24/2025 19:15,1366.642,31.25,50.492
8/24/2025 19:30,1366.525,31.243,50.508
8/24/2025 19:45,1366.35,31.243,50.532
8/24/2025 20:00,1368.8,31.237,50.516
8/24/2025 20:15,1369.208,31.213,50.48
8/24/2025 20:30,1367.867,31.197,50.48
8/24/2025 20:45,1368.975,31.19,50.492
8/24/2025 21:00,1369.383,31.18,50.468
8/24/2025 21:15,1370.608,31.18,50.464
8/24/2025 21:30,1370.842,31.15,50.4
8/24/2025 21:45,1370.317,31.11,50.408
8/24/2025 22:00,1370.317,31.087,50.424
8/24/2025 22:15,1370.433,31.063,50.352
8/24/2025 22:30,1370.608,31.04,50.472
8/24/2025 22:45,1370.2,31.033,50.344
8/24/2025 23:00,1370.433,31.04,50.328
8/24/2025 23:15,1370.842,31.023,50.324
8/24/2025 23:30,1370.842,31.033,50.3
8/24/2025 23:45,1371.017,31.047,50.352
8/25/2025 00:00,1370.2,31.033,50.34
8/25/2025 00:15,1370.608,31.023,50.34
8/25/2025 00:30,1369.908,31.023,50.356
8/25/2025 00:45,1368.8,31.033,50.38
8/25/2025 01:00,1370.317,31.033,50.352
8/25/2025 01:15,1369.383,31.033,50.324
8/25/2025 01:30,1368.275,31.01,50.324
8/25/2025 01:45,1366.933,30.987,50.3
8/25/2025 02:00,1366.758,30.97,50.18
8/25/2025 02:15,1369.383,30.953,50.236
8/25/2025 02:30,1366.233,30.94,50.252
8/25/2025 02:45,1364.483,30.923,50.252
8/25/2025 03:00,1367.575,30.93,50.18
8/25/2025 03:15,1366.117,30.9,50.18
8/25/2025 03:30,1363.55,30.883,50.18
8/25/2025 03:45,1364.367,30.877,50.172
8/25/2025 04:00,1364.367,30.843,50.164
8/25/2025 04:15,1361.508,30.837,50.144
8/25/2025 04:30,1361.742,30.83,50.136
8/25/2025 04:45,1362.85,30.837,50.092
8/25/2025 05:00,1361.625,30.807,50.132
8/25/2025 05:15,1360.925,30.807,50.18
8/25/2025 05:30,1362.033,30.783,50.196
8/25/2025 05:45,1360.925,30.783,50.176
8/25/2025 06:00,1361.508,30.76,49.228
8/25/2025 06:15,1363.783,30.773,50.196
8/25/2025 06:30,1362.325,30.75,50.628
8/25/2025 06:45,1360.692,30.737,50.64
8/25/2025 07:00,1362.442,30.713,50.644
8/25/2025 07:15,1363.55,30.697,50.648
8/25/2025 07:30,1361.742,30.69,50.632
8/25/2025 07:45,1363.142,30.703,50.66
8/25/2025 08:00,1363.958,30.697,50.68
8/25/2025 08:15,1362.85,30.703,50.692
8/25/2025 08:30,1363.375,30.773,50.268
8/25/2025 08:45,1364.483,30.813,50.644
8/25/2025 09:00,1362.442,30.9,50.348
8/25/2025 09:15,1362.558,30.953,50.4
8/25/2025 09:30,1364.775,31.033,50.428
8/25/2025 09:45,1363.783,31.01,50.44
8/25/2025 10:00,1362.442,31.047,50.396
8/25/2025 10:15,1364.367,31.087,50.404
8/25/2025 10:30,1364.6,31.063,50.364
8/25/2025 10:45,1363.258,31.19,50.472
8/25/2025 11:00,1364.483,31.267,50.6
8/25/2025 11:15,1363.55,31.337,50.232
8/25/2025 11:30,1363.958,31.353,50.336
8/25/2025 11:45,1364.192,31.377,50.412
8/25/2025 12:00,1364.367,31.37,50.404
8/25/2025 12:15,1363.375,31.337,50.404
8/25/2025 12:30,1365.008,31.423,50.484
8/25/2025 12:45,1364.367,31.43,50.536
8/25/2025 13:00,1364.6,31.44,50.52
8/25/2025 13:15,1365.008,31.493,50.632
8/25/2025 13:30,1365.417,31.417,50.52
8/25/2025 13:45,1362.967,31.37,50.528
8/25/2025 14:00,1364.775,31.36,50.476
8/25/2025 14:15,1365.3,31.337,50.464
8/25/2025 14:30,1365.008,31.32,50.476
8/25/2025 14:45,1365.592,31.32,50.452
8/25/2025 15:00,1365.183,31.307,50.472
8/25/2025 15:15,1365.708,31.353,50.528
8/25/2025 15:30,1366.35,31.407,50.588
8/25/2025 15:45,1367.75,31.44,50.592
8/25/2025 16:00,1364.483,31.477,50.588
8/25/2025 16:15,1363.783,31.51,50.636
8/25/2025 16:30,1364.6,31.5,50.56
8/25/2025 16:45,1362.733,31.533,50.576
8/25/2025 17:00,1365.183,31.493,50.432
8/25/2025 17:15,1362.325,31.463,50.44
8/25/2025 17:30,1363.258,31.43,50.4
8/25/2025 17:45,1362.733,31.4,50.348
8/25/2025 18:00,1365.008,31.393,50.32
8/25/2025 18:15,1362.967,31.37,50.268
8/25/2025 18:30,1364.6,31.32,50.184
8/25/2025 18:45,1366.233,31.33,50.228
8/25/2025 19:00,1366.117,31.267,50.644
8/25/2025 19:15,1363.958,31.213,50.628
8/25/2025 19:30,1366.933,31.167,50.568
8/25/2025 19:45,1367.342,31.143,50.556
8/25/2025 20:00,1365.708,31.127,50.544
8/25/2025 20:15,1365.825,31.103,48.56
8/25/2025 20:30,1368.392,31.08,50.532
8/25/2025 20:45,1366.117,31.07,50.544
8/25/2025 21:00,1367.167,31.08,50.52
8/25/2025 21:15,1369.383,31.04,50.504
8/25/2025 21:30,1367.983,31.017,50.456
8/25/2025 21:45,1368.158,30.993,50.468
8/25/2025 22:00,1370.433,30.977,50.468
8/25/2025 22:15,1369.5,30.963,50.5
8/25/2025 22:30,1367.867,30.953,50.448
8/25/2025 22:45,1368.275,30.947,50.476
8/25/2025 23:00,1369.908,30.93,50.468
8/25/2025 23:15,1368.8,30.923,50.448
8/25/2025 23:30,1368.275,30.9,50.444
8/25/2025 23:45,1369.092,30.893,50.448
8/26/2025 00:00,1369.092,30.877,50.412
8/26/2025 00:15,1366.35,30.87,50.44
8/26/2025 00:30,1367.867,30.853,50.356
8/26/2025 00:45,1370.025,30.837,50.28
8/26/2025 01:00,1367.342,30.853,50.328
8/26/2025 01:15,1365.417,30.843,50.252
8/26/2025 01:30,1367.342,30.853,50.32
8/26/2025 01:45,1366.758,30.843,50.288
8/26/2025 02:00,1364.6,30.837,50.396
8/26/2025 02:15,1364.483,30.843,50.36
8/26/2025 02:30,1365.417,30.82,50.26
8/26/2025 02:45,1365.3,30.813,50.344
8/26/2025 03:00,1364.775,30.813,50.3
8/26/2025 03:15,1364.192,30.773,50.12
8/26/2025 03:30,1363.958,30.767,50.248
8/26/2025 03:45,1363.667,30.767,50.404
8/26/2025 04:00,1362.85,30.76,50.424
8/26/2025 04:15,1361.625,30.743,50.832
8/26/2025 04:30,1362.442,30.737,50.644
8/26/2025 04:45,1362.967,30.737,51.068
8/26/2025 05:00,1361.508,30.727,50.884
8/26/2025 05:15,1361.333,30.727,51.048
8/26/2025 05:30,1362.325,30.743,50.952
8/26/2025 05:45,1360.808,30.743,50.692
8/26/2025 06:00,1358.475,30.75,48.904
8/26/2025 06:15,1361.1,30.743,48.864
8/26/2025 06:30,1361.508,30.727,49.996
8/26/2025 06:45,1360.692,30.727,49.324
8/26/2025 07:00,1362.15,30.713,49.54
8/26/2025 07:15,1362.85,30.69,50.18
8/26/2025 07:30,1361.917,30.667,50.116
8/26/2025 07:45,1361.508,30.673,49.888
8/26/2025 08:00,1364.367,30.673,50.276
8/26/2025 08:15,1362.558,30.673,50.116
8/26/2025 08:30,1362.15,30.703,50.204
8/26/2025 08:45,1364.6,30.727,50.34
8/26/2025 09:00,1363.958,30.767,49.576
8/26/2025 09:15,1363.667,30.807,49.48
8/26/2025 09:30,1364.075,30.883,49.188
8/26/2025 09:45,1366.933,30.853,49.592
8/26/2025 10:00,1364.775,30.853,49.904
8/26/2025 10:15,1366.35,30.94,50.892
8/26/2025 10:30,1367.75,30.923,51.016
8/26/2025 10:45,1367.167,30.993,51.084
8/26/2025 11:00,1366.933,31.047,51.208
8/26/2025 11:15,1368.8,31.127,51.268
8/26/2025 11:30,1369.092,31.12,51.204
8/26/2025 11:45,1368.683,31.18,51.292
8/26/2025 12:00,1370.025,31.19,51.28
8/26/2025 12:15,1370.2,31.167,51.256
8/26/2025 12:30,1370.842,31.237,51.34
8/26/2025 12:45,1371.25,31.243,51.312
8/26/2025 13:00,1371.658,31.313,50.884
8/26/2025 13:15,1370.608,31.353,50.908
8/26/2025 13:30,1371.95,31.37,50.96
8/26/2025 13:45,1373.583,31.343,50.908
8/26/2025 14:00,1372.067,31.377,50.944
8/26/2025 14:15,1372.067,31.307,50.84
8/26/2025 14:30,1373.467,31.313,50.832
8/26/2025 14:45,1373.292,31.313,50.808
8/26/2025 15:00,1371.833,31.29,50.788
8/26/2025 15:15,1370.725,31.197,51.184
8/26/2025 15:30,1371.133,31.197,51.196
8/26/2025 15:45,1372.475,31.173,51.196
8/26/2025 16:00,1371.425,31.11,51.016
8/26/2025 16:15,1371.95,31.057,50.984
8/26/2025 16:30,1370.317,30.923,50.812
8/26/2025 16:45,1370.025,30.87,50.764
8/26/2025 17:00,1371.133,30.783,50.652
8/26/2025 17:15,1370.025,30.773,50.616
8/26/2025 17:30,1370.2,30.773,50.604
8/26/2025 17:45,1368.975,30.773,50.584
8/26/2025 18:00,1371.95,30.75,51
8/26/2025 18:15,1369.092,30.713,50.968
8/26/2025 18:30,1370.025,30.703,50.96
8/26/2025 18:45,1370.025,30.68,50.964
8/26/2025 19:00,1370.608,30.703,50.988
8/26/2025 19:15,1368.567,30.72,51.04
8/26/2025 19:30,1369.792,30.69,51
8/26/2025 19:45,1369.208,30.673,50.992
8/26/2025 20:00,1367.867,30.68,50.948
8/26/2025 20:15,1368.975,30.68,51
8/26/2025 20:30,1368.683,30.65,50.96
8/26/2025 20:45,1368.683,30.627,50.98
8/26/2025 21:00,1367.458,30.633,50.988
8/26/2025 21:15,1369.5,30.62,50.96
8/26/2025 21:30,1367.575,30.603,50.932
8/26/2025 21:45,1367.575,30.603,50.968
8/26/2025 22:00,1368.275,30.547,50.952
8/26/2025 22:15,1368.8,30.533,50.936
8/26/2025 22:30,1366.525,30.523,50.92
8/26/2025 22:45,1367.75,30.493,50.916
8/26/2025 23:00,1367.05,30.517,50.892
8/26/2025 23:15,1365.592,30.51,50.908
8/26/2025 23:30,1366.117,30.487,50.92
8/26/2025 23:45,1364.367,30.493,50.88
8/27/2025 00:00,1363.958,30.5,50.908
8/27/2025 00:15,1364.192,30.453,50.864
8/27/2025 00:30,1363.258,30.453,50.84
8/27/2025 00:45,1362.442,30.44,50.832
8/27/2025 01:00,1362.967,30.44,50.824
8/27/2025 01:15,1362.967,30.43,50.812
8/27/2025 01:30,1360.108,30.43,50.84
8/27/2025 01:45,1361.917,30.417,50.8
8/27/2025 02:00,1361.917,30.4,50.768
8/27/2025 02:15,1360.517,30.4,50.564
8/27/2025 02:30,1360.283,30.43,50.56
8/27/2025 02:45,1358.767,30.407,50.668
8/27/2025 03:00,1358.883,30.407,50.528
8/27/2025 03:15,1358.475,30.407,50.536
8/27/2025 03:30,1357.425,30.4,50.672
8/27/2025 03:45,1357.25,30.393,50.524
8/27/2025 04:00,1357.017,30.383,50.576
8/27/2025 04:15,1356.842,30.36,50.64
8/27/2025 04:30,1357.133,30.343,50.736
8/27/2025 04:45,1355.792,30.33,50.544
